title,price,Bedrooms,square_feet,full_address,monthly,apartment,cats_allowed,dogs_allowed,laundry_on_site,air_conditioning,off_street_parking,EV_charging,washer_dryer_in_unit,carport,no_smoking,attached_garage,detached_garage,laundry_in_bldg,fee_needed_to_apply,wheelchair_accessible,no_parking,furnished,street_parking,no_laundry_on_site,house,washer_dryer_hookups,latitude,longitude,nearest_budget_grocery_store_distance,nearest_budget_grocery_store,nearest_midTier_grocery_store_distance,nearest_midTier_grocery_store,nearest_premium_grocery_store_distance,nearest_premium_grocery_store
"1 Bedroom in West Los Angeles With Stainless Steel Appls,  Balcony",2500,1br,650.0,"1737 Stoner Avenue, Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
"Perfect for Students in UCLA, 1 Bedroom in Westwood, Wood Plank Floors",2725,1br,700.0,"433 Kelton Avenue, Los Angeles, CA 90024",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"1 Bedroom in West Los Angeles, Swimming Pool, Remodeled",2895,1br,750.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Ceiling Fan | Lovely 1+1 in Palms | Swimming Pool | Call Today,1900,1br,550.0,"3258 Overland Avenue, Palms, CA 90034",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.028098,-118.4138161,1.484185867791125,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.125289947306103,"Ralphs - 11361 National Blvd, Los Angeles",1.435882508387226,"Whole Foods Market - 11666 National Blvd, Los Angeles"
LIMITED TIME OFFER: Lease Now & Enjoy One Month Free Rent!,2858,1br,628.0,"1436 Butler Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0477146,-118.4534002,0.8341374355995742,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.805396546269948,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8344581829409092,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Virtual Tour | Junior 1 Bedroom 1 Bath Close to UCLA | SS Appliances,2650,1br,395.0,"1901 Overland Avenue, West Los Angeles, CA 90025",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,34.0499995,-118.432032,0.9765981051878696,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0819132167603789,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.5456743605743718,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
WEST LOS ANGELES 1 Bedroom 1 Bath ^ Wood Style Floors ^ Spacious,2325,1br,700.0,"1323 Federal Avenue, West Los Angeles, CA 90025",1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0475503,-118.4569787,0.6835855839332764,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.6047611200794256,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.727241086826514,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
1 Bedroom in West Los Angeles ~ SS Appliances ~ Gated Access,2595,1br,800.0,"1709 South Westgate Avenue, West Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0391339,-118.4567968,0.4381306677698006,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.5295776066118012,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",0.9214992104584244,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
✓ West Los Angeles/Culver City 1 Bedroom With Air Conditioning ✓,2250,1br,650.0,"3230 Overland Avenue, Culver City, CA 90034",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0291156,-118.4141723,1.438614253363398,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1161827996168483,"Ralphs - 11361 National Blvd, Los Angeles",1.4370715044658868,"Whole Foods Market - 11666 National Blvd, Los Angeles"
1+1 in Westwood - Air Conditioning - 2 Weeks Free - SS Appliances,2950,1br,750.0,"10989 Rochester Avenue, Los Angeles, CA 90024",1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0555797,-118.4453829,1.38245356993932,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.471311210069299,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.3104425510478443,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Furnished Co-living in Westwood - Renovated - Vinyl Plank Flooring,1695,1br,143.0,"1533 Selby Avenue, Los Angeles, CA 90024",1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,34.05462920000001,-118.4377134,1.2430146310836918,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.6316962734280558,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.1828998733098586,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Charming 1 Bedroom in Palms/West Los Angeles ADJ, $500 Off Move-in",1950,1br,600.0,"3244 Overland Avenue, Palms, CA 90034",1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0287074,-118.4139794,1.4592778669025663,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1220954463903732,"Ralphs - 11361 National Blvd, Los Angeles",1.438879571460433,"Whole Foods Market - 11666 National Blvd, Los Angeles"
1 Bedroom Suite in Westwood Village | Fireplace | Spacious Closets,3195,1br,650.0,"1033 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Huge Closets | 1 Bedroom in Westwood | Minutes to UCLA | Call Now!,2725,1br,700.0,"433 Kelton Avenue, West Los Angeles, CA 90024",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom in West Los Angeles * SS Appliances * Air Conditioning,2500,1br,650.0,"1737 Stoner Avenue, West Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
Renovated  1 Bedroom Suite + Loft in West Los Angeles ^ Fitness Center,3045,1br,800.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"!! SS Appliances, Gym, Heated Pool | Upgraded 1 Bedroom in Westwood !!",3531,1br,700.0,"870 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34.0645792,-118.4404699,1.9374579202382136,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2474595287696011,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.4378235490587268,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Save BIG! Lease Today & Get One Month FREE Rent!,2883,1br,628.0,"1440 Butler Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0477312,-118.4529112,0.8562157934258058,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8328925996470491,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8094036134505576,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"On-Site Management, Recycling, Fitness Center",2685,1br,810.0,"3767 Clarington Ave, Los Angeles, CA 90034",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0231252,-118.4011724,2.2853002620687057,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.8516730720342,"Ralphs - 11361 National Blvd, Los Angeles",2.107168380183992,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"Lease TODAY, Save BIG! One Month FREE Rent Offer!",2600,1br,592.0,"11411 Ohio Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0471677,-118.4525927,0.8463497517408556,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.8427773598641698,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8137440979630112,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Controlled Access, 24-Hour Laundry Facility On-Site",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"recessed lighting with dimmers, Online rent payment, 1bd 1ba",3895,1br,732.0,"210 Santa Monica Blvd, Santa Monica, CA 90401",1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,34.0148949,-118.4965919,2.099804750655249,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.28386043758032,"Trader Joe's - 500 Broadway, Santa Monica",1.2448069008058962,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Spectacular New Building! Sleek Style - Amazing Construction,5200,1br,716.0,"3630 Overland Ave, Los Angeles, CA 90034",1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,34.02276390000001,-118.4095784,1.869103946656898,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.3781279930386157,"Ralphs - 11361 National Blvd, Los Angeles",1.625450064234588,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Breakfast Bar ~ 1 Bedroom in West Los Angeles ~ Sauna ~ Gym,2250,1br,650.0,"3230 Overland Avenue, Culver City, CA 90034",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0291156,-118.4141723,1.438614253363398,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1161827996168483,"Ralphs - 11361 National Blvd, Los Angeles",1.4370715044658868,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"West L.A 1 Bedroom 1 Bath, Parking, SS Appliances",2895,1br,700.0,"1801 Federal Avenue, Los Angeles, CA 90025",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom Westwood Adjacent ^ W/D ^ SPECIALS ^ Brand New Community,3438,1br,711.0,"11916 West Pico Boulevard, West Los Angeles, CA 90064",1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0298043,-118.4486693,0.7904210706390106,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2676949310551013,"Trader Joe's - 11755 W Olympic Blvd, Los Angeles",0.7946014440809652,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"1 Bedroom in Beautiful Westwood, Ideal for Students, Must See!",2725,1br,700.0,"433 Kelton Avenue, Los Angeles, CA 90024",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom Suite in Westwood Village * Plank Flooring * Close to UCLA,3195,1br,650.0,"1033 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Renovated 1 Bedroom in Culver City - Redwood Sauna - Near UCLA,2895,1br,750.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Balcony + 1 Bedroom 1 Bath in West Los Angeles + Air Conditioning,2500,1br,650.0,"1737 Stoner Avenue, Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
Score BIG Savings! One Month FREE Rent on Move-In!,2887,1br,640.0,"11400 Rochester Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
2 Weeks Free - Gated Access - 1 Bedroom 1 BA in Westwood - Must See!,2695,1br,750.0,"10989 Rochester Avenue, Los Angeles, CA 90024",1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.0555797,-118.4453829,1.38245356993932,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.471311210069299,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.3104425510478443,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Shimmering Pool * Lovely 1 Bedroom 1 BA in Palms * Specials,1900,1br,550.0,"3258 Overland Avenue, Palms, CA 90034",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.028098,-118.4138161,1.484185867791125,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.125289947306103,"Ralphs - 11361 National Blvd, Los Angeles",1.435882508387226,"Whole Foods Market - 11666 National Blvd, Los Angeles"
"1 Bedroom in Venice w/ Fridge, SS Appliances, Walk-in Closet",3095,1br,750.0,"232-236 Third Ave, Venice, CA 90291",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9979274,-118.4765675,0.7318708830495178,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.8790119394669738,"Ralphs - 910 Lincoln Blvd, Venice",0.4434081629044986,"Whole Foods Market - 225 Lincoln Blvd, Venice"
Virtual Tour | Junior 1 Bedroom 1 Bath Close to UCLA | Central A/C,2650,1br,395.0,"1901 Overland Avenue, West Los Angeles, CA 90025",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,34.0499995,-118.432032,0.9765981051878696,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0819132167603789,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.5456743605743718,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"Billiards Room, 1 Bedroom in West Los Angeles, Breakfast Bar, Parking",2250,1br,650.0,"3230 Overland Avenue, Culver City, CA 90034",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0291156,-118.4141723,1.438614253363398,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1161827996168483,"Ralphs - 11361 National Blvd, Los Angeles",1.4370715044658868,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Recently Renovated 1 Bedroom in Westwood / Near UCLA + Parking,3325,1br,640.0,"520 Kelton Avenue, Los Angeles, CA 90024",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0676797,-118.4532517,2.0291176114610407,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.5970860781106915,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.5762949311362707,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"1 Bedroom Suite in Westwood Village, Rooftop Pool & Gym, Fireplace",3395,1br,650.0,"1033 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Furnished Co-living in Westwood ^ Central A/C and Heat ^ Patio/Balcony,1695,1br,143.0,"1533 Selby Avenue, Los Angeles, CA 90024",1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,34.05462920000001,-118.4377134,1.2430146310836918,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.6316962734280558,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.1828998733098586,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
💗 Stainless Steel Appls | 1 Bedroom in West Los Angeles | Quartz 💗,2595,1br,800.0,"1709 South Westgate Avenue, West Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0391339,-118.4567968,0.4381306677698006,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.5295776066118012,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",0.9214992104584244,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
"1 Bedroom in West Los Angeles, SS Appliances, Call Us Today!",2325,1br,700.0,"1323 Federal Avenue, West Los Angeles, CA 90025",1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0475503,-118.4569787,0.6835855839332764,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.6047611200794256,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.727241086826514,"Whole Foods Market - 11737 San Vicente Blvd, Los Angeles"
DON'TWAIT! Get One Month FREE Rent on Your New Lease!,2858,1br,628.0,"11400 Rochester Avenue, Los Angeles, CA 90025",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0483122,-118.4539033,0.8409247881480358,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7885200149277635,"Ralphs Fresh Fare - 12057 Wilshire Blvd, Los Angeles",0.8415531851178917,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
1 Bedroom 1 Bath in West L.A * Wood Like Floors,2895,1br,700.0,"1801 Federal Avenue, Los Angeles, CA 90025",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
Sauna * 1 Bedroom in West Los Angeles * Rooftop Swimming Pool * Gym,2895,1br,750.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
Perfect for Students in UCLA | 1 Bedroom in Westwood | Call Today!,2725,1br,700.0,"433 Kelton Avenue, Los Angeles, CA 90024",1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0693767,-118.4541629,2.12575277860983,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.7077748723707814,"Ralphs Fresh Fare - 10861 Weyburn Ave, Los Angeles",0.701079356339063,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom Suite in Westwood Village * Resort-style Features * Call Now,3195,1br,650.0,"1033 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0607377,-118.442397,1.6875540611640667,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.1319742802189153,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2613725629326833,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
1 Bedroom in West Los Angeles ~ Gas Range ~ Air Conditioning,2500,1br,650.0,"1737 Stoner Avenue, Los Angeles, CA 90025",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0397486,-118.4543438,0.5761331480787393,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4499602622694117,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.058896586184693,"Bristol Farms - 3105 Wilshire Blvd, Santa Monica"
Upgraded 1 Bedroom in Westwood-Brand New Gym-Stainless Steel Appls,3531,1br,700.0,"870 Hilgard Avenue, Los Angeles, CA 90024",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34.0645792,-118.4404699,1.9374579202382136,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.2474595287696011,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.4378235490587268,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
Beautiful 1 Bedroom in West Los Angeles/Culver City ~ Swimming Pool,2250,1br,650.0,"3230 Overland Avenue, Culver City, CA 90034",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0291156,-118.4141723,1.438614253363398,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.1161827996168483,"Ralphs - 11361 National Blvd, Los Angeles",1.4370715044658868,"Whole Foods Market - 11666 National Blvd, Los Angeles"
romantic new white guest house / 1 bed bath,3500,1br,400.0,"venezia, venice, CA 90291",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,33.9904399,-118.4765021,0.9958523440473388,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",1.0600282691628506,"Ralphs - 910 Lincoln Blvd, Venice",0.8271057171282724,"Erewhon - 585 Venice Blvd., Venice"
Gated access and Washer/Dryer inside unit and TVs in both bedrooms too,3000,1br,834.0,"1001 Tiverton Ave, Los Angeles, CA 90024",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,34.0614691,-118.4431721,1.7449989622665865,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",0.0651680018949832,"Trader Joe's - 1000 Glendon Ave, Los Angeles",0.2160316150716737,"Whole Foods Market - 1050 Gayley Ave, Los Angeles"
"Elevator Access, Emergency Maintenance, Seating Areas",2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
Simply stunning! Luxurious 1 Bed / 1 Bath in Marina del Rey!,3360,1br,720.0,"4108 Del Rey Ave, Marina del Rey, CA 90292",1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,33.98891589999999,-118.4443491,0.2903232522877552,"Costco Wholesale - 13463 Washington Blvd, Marina Del Rey",0.3285198032733971,"Ralphs Fresh Fare - 4311 Lincoln Blvd, Marina Del Rey",1.017899644724615,"Erewhon - 585 Venice Blvd., Venice"
1 bedroom available includes parking !!,2471,1br,382.0,"1447 Lincoln Blvd, Santa Monica, CA 90401",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.0183996,-118.4898922,1.915444945193366,"Smart & Final Extra! - 604 Lincoln Blvd, Venice",0.2396949173789324,"Trader Joe's - 500 Broadway, Santa Monica",1.0338734412841484,"Whole Foods Market - 1425 Montana Ave, Santa Monica"
"Wood Like Floors, 1 Bedroom 1 Bath in West Los Angeles with A/C",2895,1br,700.0,"1801 Federal Avenue, Los Angeles, CA 90025",1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.040648,-118.4510543,0.7666750735289826,"Smart & Final - 12210 Santa Monica Blvd W, Los Angeles",0.4117657963907138,"Ralphs Fresh Fare - 11727 W Olympic Blvd, Los Angeles",1.069870654358512,"Bristol Farms - 1515 Westwood Blvd, Los Angeles"
"🌠  1 Bedroom Suite + Loft in West Los Angeles, SS Appliances 🌠",3045,1br,800.0,"2600 Overland Avenue, West Los Angeles, CA 90064",1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0387467,-118.4220338,0.9030421763612388,"Smart & Final Extra! - 11221 W Pico Blvd, Los Angeles",1.0887194575801733,"Ralphs - 11361 National Blvd, Los Angeles",1.4468256701653035,"Whole Foods Market - 11666 National Blvd, Los Angeles"
